id,season,age,tm,lg,pos,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id
6043,1985-86,26,njn,nba,c,3,3,36.3,5.3,14.3,.372,0.0,0.0,"",5.3,14.3,.372,.372,8.7,9.0,.963,3.7,6.3,10.0,1.7,1.3,0.7,3.0,3.7,19.3,4757
6044,1988-89,29,phi,nba,c,3,3,39.3,6.3,16.0,.396,0.0,0.0,"",6.3,16.0,.396,.396,3.7,5.3,.688,2.0,5.7,7.7,0.7,0.0,2.7,0.7,2.7,16.3,4757
6045,1989-90,30,phi,nba,c,10,10,34.2,5.7,11.7,.487,0.0,0.5,.000,5.7,11.2,.509,.487,1.4,1.5,.933,0.8,4.6,5.4,1.1,0.8,2.3,1.7,2.7,12.8,4757
6046,1992-93,33,chh,nba,c,2,0,2.5,0.5,1.0,.500,0.0,0.0,"",0.5,1.0,.500,.500,0.0,0.0,"",0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4757
6047,2016-17,24,uta,nba,c,9,9,27.3,4.4,7.0,.635,0.0,0.0,"",4.4,7.0,.635,.635,2.7,5.6,.480,2.4,7.4,9.9,1.2,1.0,1.3,1.0,3.3,11.6,4758
6048,2017-18,25,uta,nba,c,11,11,34.8,5.0,7.6,.655,0.0,0.0,"",5.0,7.6,.655,.655,3.2,5.3,.603,3.9,6.8,10.7,1.0,0.9,2.3,1.9,3.1,13.2,4758
6049,2018-19,26,uta,nba,c,5,5,30.4,3.8,6.4,.594,0.0,0.0,"",3.8,6.4,.594,.594,3.6,4.6,.783,4.6,5.6,10.2,1.4,0.6,2.6,1.8,3.2,11.2,4758
6050,2019-20,27,uta,nba,c,7,7,38.6,6.9,10.6,.649,0.0,0.0,"",6.9,10.6,.649,.649,3.1,6.0,.524,3.4,8.0,11.4,1.1,0.6,1.4,1.3,3.7,16.9,4758
6051,2020-21,28,uta,nba,c,11,11,34.2,5.5,7.4,.741,0.0,0.1,.000,5.5,7.3,.750,.741,3.8,6.0,.636,3.9,8.4,12.3,0.8,0.5,2.1,1.5,4.2,14.7,4758
6052,2021-22,29,uta,nba,c,6,6,32.8,3.5,5.5,.636,0.0,0.0,"",3.5,5.5,.636,.636,5.0,7.3,.682,3.5,9.7,13.2,0.5,0.2,1.0,1.3,3.2,12.0,4758
6053,2022-23,30,min,nba,c,5,5,35.4,5.8,9.2,.630,0.0,0.0,"",5.8,9.2,.630,.630,3.4,5.4,.630,3.6,8.6,12.2,2.0,0.4,1.0,1.6,4.8,15.0,4758
6054,1955-56,23,phw,nba,sg,10,"",36.0,3.8,10.7,.355,,,,,,,,4.7,6.0,.783,,,10.1,5.8,,,,4.7,12.3,4760
6055,1957-58,25,phw,nba,sg,8,"",40.9,4.5,13.6,.330,,,,,,,,4.8,6.4,.745,,,10.5,4.0,,,,3.0,13.8,4760
6056,1959-60,27,phw,nba,sg,9,"",37.8,4.7,11.3,.412,,,,,,,,3.2,4.0,.806,,,10.6,5.6,,,,4.6,12.6,4760
6057,1960-61,28,phw,nba,sg,3,"",42.3,2.3,11.3,.206,,,,,,,,5.0,6.7,.750,,,12.3,5.0,,,,4.7,9.7,4760
6058,1961-62,29,phw,nba,sg,9,"",35.1,2.1,7.8,.271,,,,,,,,2.1,2.8,.760,,,8.2,2.7,,,,4.2,6.3,4760
6059,1977-78,22,nyk,nba,sf,6,"",11.7,1.7,3.2,.526,"","","",1.7,3.2,.526,.526,0.8,1.3,.625,1.2,1.7,2.8,1.0,0.8,0.0,1.0,2.0,4.2,4764
6060,1981-82,26,den,nba,sf,3,"",17.0,2.7,6.7,.400,0.0,0.3,.000,2.7,6.3,.421,.400,0.7,1.0,.667,1.0,1.7,2.7,3.0,0.7,0.3,0.0,2.7,6.0,4764
6061,1982-83,27,den,nba,pf,6,"",11.0,1.2,3.2,.368,0.0,0.0,"",1.2,3.2,.368,.368,0.2,0.3,.500,2.0,1.3,3.3,0.7,0.0,0.2,0.2,1.2,2.5,4764
6062,2002-03,21,orl,nba,pf,7,7,33.4,5.1,12.9,.400,0.0,0.4,.000,5.1,12.4,.414,.400,3.7,5.1,.722,4.0,8.7,12.7,0.6,0.4,0.9,1.7,3.3,14.0,4766
6063,2005-06,24,cle,nba,pf,13,13,21.7,3.5,6.5,.529,0.0,0.0,"",3.5,6.5,.529,.529,1.3,1.4,.944,2.4,5.2,7.5,0.6,0.2,0.2,1.4,3.1,8.2,4766
6064,2006-07,25,cle,nba,pf,20,20,30.3,5.0,10.1,.493,0.0,0.1,.000,5.0,10.0,.497,.493,1.5,2.0,.769,2.5,5.6,8.0,1.0,0.5,0.5,1.4,3.1,11.4,4766
6065,2008-09,27,sas,nba,pf,4,0,17.8,2.8,8.3,.333,0.0,0.5,.000,2.8,7.8,.355,.333,1.8,1.8,1.000,1.3,2.5,3.8,0.3,0.3,0.3,0.8,3.3,7.3,4766
6066,2013-14,32,was,nba,c,10,0,14.6,1.4,3.8,.368,0.0,0.4,.000,1.4,3.4,.412,.368,0.6,0.8,.750,2.0,2.2,4.2,0.4,0.3,0.4,0.4,3.0,3.4,4766
6067,2014-15,33,was,nba,pf,10,0,17.8,2.3,6.1,.377,1.2,2.6,.462,1.1,3.5,.314,.475,1.0,1.3,.769,1.3,4.2,5.5,0.8,0.2,1.0,1.4,2.1,6.8,4766
6068,1965-66,22,lal,nba,sg,11,"",26.4,3.9,8.4,.467,,,,,,,,2.6,3.9,.674,"","",3.8,3.0,"","","",3.2,10.5,4767
6069,1966-67,23,lal,nba,sg,3,"",27.0,3.7,10.3,.355,,,,,,,,3.7,6.0,.611,"","",3.0,3.3,"","","",1.7,11.0,4767
6070,1967-68,24,lal,nba,sg,10,"",10.0,2.3,4.7,.489,,,,,,,,1.4,1.8,.778,"","",1.4,1.4,"","","",1.0,6.0,4767
6071,1969-70,26,pho,nba,pg,7,"",37.9,8.0,16.9,.475,,,,,,,,4.3,5.0,.857,"","",4.6,5.4,"","","",3.0,20.3,4767
6072,1970-71,27,lal,nba,sg,12,"",43.2,8.8,20.6,.425,,,,,,,,7.9,9.4,.841,"","",3.2,7.6,"","","",3.2,25.4,4767
6073,1971-72,28,lal,nba,sg,15,"",38.3,8.7,19.5,.445,,,,,,,,6.5,7.2,.898,"","",2.5,3.3,"","","",3.3,23.8,4767
6074,1972-73,29,lal,nba,sg,17,"",35.5,8.2,18.2,.448,,,,,,,,3.6,4.6,.785,"","",3.6,3.9,"","","",3.1,20.0,4767
6075,1973-74,30,lal,nba,sg,5,"",37.8,7.0,18.0,.389,,,,,,,,5.6,6.6,.848,1.4,1.8,3.2,6.0,1.4,0.2,"",1.4,19.6,4767
6076,2018-19,23,orl,nba,pf,5,5,32.8,5.8,12.4,.468,1.6,4.0,.400,4.2,8.4,.500,.532,2.0,3.8,.526,2.2,5.0,7.2,3.6,1.2,0.2,2.6,3.2,15.2,4773
6077,2020-21,25,den,nba,pf,10,10,29.9,4.3,9.9,.434,0.9,2.3,.391,3.4,7.6,.447,.480,1.6,2.5,.640,2.1,3.3,5.4,2.0,0.5,0.3,1.4,2.3,11.1,4773
6078,2021-22,26,den,nba,pf,5,5,32.0,4.6,10.8,.426,0.6,3.0,.200,4.0,7.8,.513,.454,4.0,5.6,.714,3.6,3.6,7.2,2.6,0.4,1.2,1.6,2.8,13.8,4773
6079,2022-23,27,den,nba,pf,20,20,35.7,5.1,9.8,.518,0.9,2.3,.391,4.2,7.5,.557,.564,2.3,3.5,.652,2.5,3.6,6.0,2.6,0.6,0.7,1.0,2.9,13.3,4773
6080,2004-05,21,chi,nba,sg,6,1,25.5,5.0,12.3,.405,1.2,3.7,.318,3.8,8.7,.442,.453,3.3,4.2,.800,1.0,1.7,2.7,2.5,0.8,0.3,2.2,3.0,14.5,4774
6081,2005-06,22,chi,nba,sg,6,6,40.8,7.2,17.7,.406,2.5,6.8,.366,4.7,10.8,.431,.476,4.2,6.2,.676,0.8,2.5,3.3,3.0,1.0,0.0,2.8,2.0,21.0,4774
6082,2006-07,23,chi,nba,sg,10,10,39.5,6.1,14.7,.415,2.4,5.5,.436,3.7,9.2,.402,.497,5.8,6.3,.921,0.9,2.9,3.8,3.8,0.9,0.1,3.4,3.4,20.4,4774
6083,2008-09,25,chi,nba,sg,7,7,43.4,7.4,19.1,.388,2.4,6.6,.370,5.0,12.6,.398,.451,7.0,8.0,.875,0.4,2.4,2.9,3.0,0.4,0.1,1.1,3.1,24.3,4774
6084,2014-15,26,nop,nba,sg,4,4,35.8,7.0,16.0,.438,3.3,8.0,.406,3.8,8.0,.469,.539,1.3,1.5,.833,0.8,1.8,2.5,3.8,0.5,0.5,2.5,2.8,18.5,4776
6085,2016-17,28,hou,nba,sg,11,2,32.5,4.6,11.0,.421,2.5,6.4,.386,2.2,4.6,.471,.533,1.2,1.6,.722,0.5,3.5,3.9,2.0,0.7,0.5,1.3,1.8,12.9,4776
6086,2017-18,29,hou,nba,sg,17,2,32.3,4.9,13.0,.380,2.5,7.6,.331,2.4,5.4,.451,.477,3.0,3.6,.836,0.5,2.1,2.6,1.6,0.6,0.5,1.4,1.7,15.4,4776
6087,2018-19,30,hou,nba,sg,11,11,37.3,6.1,13.6,.447,3.5,8.6,.400,2.6,5.0,.527,.573,2.2,2.5,.857,0.5,2.0,2.5,1.3,0.6,1.0,2.5,2.0,17.8,4776
6088,2019-20,31,hou,nba,sf,12,12,34.2,6.0,14.7,.409,2.4,7.5,.322,3.6,7.2,.500,.491,2.9,3.3,.875,0.5,2.2,2.7,3.0,0.8,0.6,2.0,2.2,17.3,4776
6089,2022-23,34,lac,nba,sg,5,5,29.8,3.6,8.8,.409,2.0,5.8,.345,1.6,3.0,.533,.523,1.0,1.2,.833,0.2,1.2,1.4,2.6,0.6,0.4,0.8,2.4,10.2,4776
6090,2007-08,23,orl,nba,c,8,0,6.0,0.6,0.8,.833,0.0,0.0,"",0.6,0.8,.833,.833,0.0,0.0,"",0.3,0.8,1.0,0.0,0.0,0.5,0.4,0.6,1.3,4779
6091,2008-09,24,orl,nba,pf,24,1,11.3,1.4,2.2,.654,0.0,0.0,"",1.4,2.2,.654,.654,0.4,0.7,.625,0.8,2.4,3.2,0.1,0.4,0.6,0.5,1.6,3.3,4779
6092,2009-10,25,orl,nba,c,14,0,15.1,1.2,1.9,.654,0.0,0.0,"",1.2,1.9,.654,.654,0.6,0.8,.727,1.7,2.7,4.4,0.6,0.2,0.3,0.2,2.1,3.0,4779
6093,2013-14,29,was,nba,c,11,11,34.7,5.3,10.7,.492,0.0,0.0,"",5.3,10.7,.492,.492,2.5,3.7,.659,3.3,6.6,9.9,1.5,0.5,1.3,1.8,2.0,13.0,4779
6094,2014-15,30,was,nba,c,10,10,30.7,5.4,8.6,.628,0.0,0.0,"",5.4,8.6,.628,.628,1.6,2.4,.667,2.7,6.1,8.8,2.2,0.6,1.1,1.6,2.9,12.4,4779
6095,2016-17,32,was,nba,c,13,13,31.5,3.6,7.2,.505,0.0,0.0,"",3.6,7.2,.505,.505,0.8,1.4,.611,4.0,7.0,11.0,1.8,0.4,1.5,1.3,3.1,8.1,4779
6096,2017-18,33,was,nba,c,6,6,26.7,4.0,7.2,.558,0.0,0.0,"",4.0,7.2,.558,.558,0.7,1.2,.571,2.2,4.2,6.3,1.0,0.0,0.3,1.0,2.5,8.7,4779
6097,1946-47,26,nyk,baa,"",4,"","",2.5,9.8,.256,,,,,,,,1.0,1.5,.667,,,"",0.3,,,,1.5,6.0,4780
6098,2011-12,23,lal,nba,sg,4,0,2.5,0.5,0.8,.667,0.3,0.3,1.000,0.3,0.5,.500,.833,0.0,0.0,"",0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.3,4781
6099,2012-13,24,lal,nba,sg,3,2,26.7,5.3,12.0,.444,0.7,3.3,.200,4.7,8.7,.538,.472,0.7,0.7,1.000,0.3,1.3,1.7,1.0,1.7,0.0,1.3,2.3,12.0,4781
6100,2015-16,27,hou,nba,pg,2,0,5.5,1.5,3.0,.500,0.0,0.5,.000,1.5,2.5,.600,.500,0.0,0.0,"",0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,3.0,4781
6101,1967-68,26,nob,aba,c,17,"",17.1,1.4,4.5,.312,0.0,0.0,"",1.4,4.5,.312,.312,1.2,1.9,.625,"","",6.8,1.4,"","",2.0,2.7,4.0,4782
6102,1968-69,27,nob,aba,c,11,"",28.8,4.6,10.4,.447,0.1,0.2,.500,4.5,10.2,.446,.452,1.8,2.5,.741,"","",9.8,2.5,"","",3.4,3.6,11.2,4782
6103,1970-71,29,mmp,aba,c,4,"",45.5,2.8,8.0,.344,0.0,0.0,"",2.8,8.0,.344,.344,2.3,2.5,.900,6.8,8.5,15.3,5.5,"","",3.3,4.5,7.8,4782
6104,1972-73,31,uts,aba,c,10,"",33.0,2.8,7.8,.359,0.0,0.0,"",2.8,7.8,.359,.359,1.2,1.5,.800,1.9,9.3,11.2,3.6,"","",2.6,3.7,6.8,4782
6105,1973-74,32,uts,aba,c,18,"",39.7,4.1,10.2,.402,0.0,0.0,"",4.1,10.2,.402,.402,0.7,1.1,.650,2.7,10.9,13.7,4.1,1.0,1.2,1.9,3.6,8.9,4782
6106,1974-75,33,uts,aba,pf,6,"",16.2,0.2,2.0,.083,0.0,0.0,"",0.2,2.0,.083,.083,0.3,0.8,.400,0.5,1.8,2.3,1.3,0.2,0.7,1.2,2.8,0.7,4782
6107,1948-49,19,chs,baa,"",1,"","",0.0,6.0,.000,,,,,,,,0.0,0.0,"",,,"",0.0,,,,1.0,0.0,4784
6108,1949-50,20,chs,nba,"",1,"","",0.0,0.0,"",,,,,,,,0.0,0.0,"",,,"",0.0,,,,0.0,0.0,4784
6109,1951-52,22,ino,nba,c,2,"",48.0,9.5,24.0,.396,,,,,,,,4.0,7.5,.533,,,11.5,1.5,,,,3.5,23.0,4784
6110,1952-53,23,ino,nba,c,2,"",38.0,7.0,14.0,.500,,,,,,,,3.0,4.0,.750,,,8.0,0.0,,,,2.5,17.0,4784
6111,1955-56,26,phw,nba,pf,10,"",31.3,5.3,15.4,.344,,,,,,,,2.6,3.5,.743,,,9.4,2.7,,,,3.7,13.2,4784
6112,1956-57,27,phw,nba,pf,2,"",45.5,6.5,20.0,.325,,,,,,,,4.5,5.5,.818,,,11.0,2.0,,,,3.5,17.5,4784
6113,1957-58,28,phw,nba,pf,8,"",31.5,5.0,17.3,.290,,,,,,,,2.3,2.9,.783,,,10.3,3.8,,,,2.6,12.3,4784
6114,1959-60,30,phw,nba,pf,9,"",14.3,1.9,6.4,.293,,,,,,,,0.8,1.0,.778,,,3.3,1.0,,,,2.6,4.6,4784
6115,1960-61,31,phw,nba,pf,1,"",1.0,0.0,0.0,"",,,,,,,,0.0,0.0,"",,,0.0,0.0,,,,0.0,0.0,4784
6116,1961-62,32,syr,nba,pf,4,"",6.0,0.3,1.8,.143,,,,,,,,0.3,0.3,1.000,,,1.0,0.0,,,,0.8,0.8,4784
6117,2021-22,26,nop,nba,pg,6,0,10.0,1.0,3.0,.333,0.8,2.3,.357,0.2,0.7,.250,.472,1.2,1.3,.875,0.3,1.2,1.5,0.7,0.2,0.2,0.7,0.5,4.0,4787
6118,1996-97,26,sea,nba,sg,6,0,7.2,0.7,2.3,.286,0.2,0.7,.250,0.5,1.7,.300,.321,0.5,0.7,.750,0.0,0.8,0.8,1.0,0.3,0.0,0.2,0.8,2.0,4788
6119,2006-07,24,tor,nba,sf,6,3,18.2,1.0,3.5,.286,0.0,0.2,.000,1.0,3.3,.300,.286,0.7,0.8,.800,0.2,3.2,3.3,0.3,0.7,0.0,1.0,2.0,2.7,4789
6120,2007-08,25,tor,nba,sf,2,0,1.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4789
6121,2009-10,27,den,nba,sf,4,0,7.3,2.5,4.3,.588,0.3,0.8,.333,2.3,3.5,.643,.618,0.8,1.3,.600,1.0,1.5,2.5,0.0,0.5,0.3,0.3,1.5,6.0,4789
6122,1967-68,22,bos,nba,pg,5,"",4.4,0.4,1.0,.400,,,,,,,,0.2,0.6,.333,,,0.8,0.2,,,,0.6,1.0,4790
6123,1968-69,23,bos,nba,pg,2,"",1.5,0.0,1.0,.000,,,,,,,,0.0,0.0,"",,,0.0,0.5,,,,0.0,0.0,4790
6124,1988-89,23,gsw,nba,pf,2,0,4.0,0.5,1.0,.500,0.0,0.0,"",0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.5,4791
6125,1992-93,25,atl,nba,sg,2,0,13.5,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,0.0,"",0.5,1.0,1.5,1.0,2.0,0.0,1.0,1.0,2.0,4792
6126,1993-94,26,atl,nba,sg,1,0,2.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4792
6127,2009-10,27,cha,nba,sg,2,0,2.5,0.0,2.0,.000,0.0,0.5,.000,0.0,1.5,.000,.000,0.0,0.0,"",0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,4793
6128,2018-19,25,brk,nba,sg,5,0,15.8,0.4,2.0,.200,0.0,1.4,.000,0.4,0.6,.667,.200,0.6,1.2,.500,0.6,1.6,2.2,0.6,0.4,0.2,0.6,2.0,1.4,4794
6129,1995-96,31,nyk,nba,pf,2,0,1.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,"",.000,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4796
6130,2005-06,22,ind,nba,sf,6,3,27.0,3.0,5.7,.529,1.5,2.7,.563,1.5,3.0,.500,.662,0.7,0.7,1.000,1.2,4.0,5.2,1.7,0.7,1.2,1.2,3.3,8.2,4797
6131,2010-11,27,ind,nba,sf,5,5,36.6,8.6,18.0,.478,1.6,4.6,.348,7.0,13.4,.522,.522,2.8,3.2,.875,1.2,4.4,5.6,3.2,1.2,0.2,1.4,2.4,21.6,4797
6132,2011-12,28,ind,nba,sf,11,11,38.2,6.3,15.8,.397,2.4,6.6,.356,3.9,9.2,.426,.471,2.1,2.5,.821,1.4,4.3,5.6,2.5,0.5,0.4,2.6,2.8,17.0,4797
6133,2013-14,30,lac,nba,sf,13,0,10.3,0.8,3.1,.275,0.4,1.7,.227,0.5,1.4,.333,.338,0.5,0.7,.778,0.2,1.4,1.5,0.2,0.5,0.1,0.2,1.8,2.6,4797
6134,1995-96,23,sac,nba,pf,4,4,31.0,4.0,10.5,.381,0.0,0.0,"",4.0,10.5,.381,.381,1.8,3.5,.500,1.8,3.3,5.0,1.0,0.5,1.8,3.3,3.5,9.8,4799
6135,1997-98,25,por,nba,sf,4,4,33.8,4.8,9.0,.528,0.0,0.0,"",4.8,9.0,.528,.528,3.8,4.5,.833,4.5,6.3,10.8,1.5,1.0,0.8,1.3,5.0,13.3,4799
6136,1998-99,26,por,nba,pf,13,13,37.1,4.8,9.2,.529,0.0,0.0,"",4.8,9.2,.529,.529,3.5,5.5,.625,2.6,6.5,9.2,1.1,0.8,1.2,1.6,3.7,13.2,4799
6137,1999-00,27,por,nba,pf,16,0,20.0,1.8,4.1,.446,0.0,0.0,"",1.8,4.1,.446,.446,1.8,2.4,.744,2.3,3.4,5.8,0.5,0.4,0.4,1.1,3.3,5.4,4799
6138,2000-01,28,mia,nba,c,3,0,28.0,3.3,8.0,.417,0.0,0.0,"",3.3,8.0,.417,.417,3.3,4.7,.714,2.0,6.0,8.0,0.3,0.0,1.7,2.0,3.0,10.0,4799
6139,2003-04,31,mia,nba,c,13,13,30.7,3.2,7.5,.429,0.0,0.1,.000,3.2,7.5,.433,.429,0.6,1.1,.571,3.5,5.2,8.6,0.8,0.5,0.6,1.4,4.0,7.1,4799
6140,2005-06,33,pho,nba,c,5,0,2.4,0.2,0.6,.333,0.0,0.0,"",0.2,0.6,.333,.333,0.0,0.4,.000,0.4,0.0,0.4,0.0,0.0,0.0,0.0,1.4,0.4,4799
6141,1949-50,22,mnl,nba,"",11,"","",1.6,4.1,.400,,,,,,,,0.6,1.3,.500,,,"",0.6,,,,2.3,3.9,4800
6142,1950-51,23,mnl,nba,"",6,"","",0.7,1.8,.364,,,,,,,,0.5,0.5,1.000,,,0.8,0.0,,,,2.0,1.8,4800
6143,1991-92,26,lac,nba,pg,5,1,15.4,2.0,4.2,.476,0.0,0.4,.000,2.0,3.8,.526,.476,0.4,0.4,1.000,0.0,0.8,0.8,3.6,0.6,0.4,1.6,2.0,4.4,4801
6144,1992-93,27,lac,nba,pg,5,0,20.2,2.0,6.2,.323,0.0,0.0,"",2.0,6.2,.323,.323,0.2,0.4,.500,0.2,0.2,0.4,4.6,0.6,0.0,1.4,2.6,4.2,4801
6145,1995-96,30,nyk,nba,pg,1,0,8.0,2.0,5.0,.400,2.0,3.0,.667,0.0,2.0,.000,.600,0.0,0.0,"",2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,4801
6146,1997-98,32,por,nba,pg,4,0,6.8,0.5,1.8,.286,0.3,1.0,.250,0.3,0.8,.333,.357,0.0,0.0,"",0.5,0.8,1.3,1.8,0.3,0.3,0.5,0.5,1.3,4801
6147,1999-00,34,por,nba,pg,2,0,4.0,0.0,1.0,.000,0.0,0.0,"",0.0,1.0,.000,.000,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,4801
6148,1989-90,23,pho,nba,pg,7,0,6.7,1.3,2.9,.450,0.1,0.4,.333,1.1,2.4,.471,.475,0.0,0.0,"",0.3,0.6,0.9,1.4,0.3,0.0,0.7,0.3,2.7,4802
6149,1994-95,28,den,nba,pg,3,0,6.7,0.0,2.0,.000,0.0,0.3,.000,0.0,1.7,.000,.000,0.7,0.7,1.000,1.0,0.0,1.0,1.7,0.3,0.0,0.0,1.7,0.7,4802
6150,1993-94,28,por,nba,sf,4,1,19.0,4.3,8.3,.515,0.0,0.0,"",4.3,8.3,.515,.515,0.0,0.0,"",1.3,1.0,2.3,0.8,0.3,0.5,0.3,0.5,8.5,4803
6151,1994-95,29,por,nba,pf,3,3,38.3,4.7,9.3,.500,1.7,3.0,.556,3.0,6.3,.474,.589,3.3,5.3,.625,1.0,4.3,5.3,2.0,1.0,0.7,1.3,2.0,14.3,4803
6152,1995-96,30,por,nba,pf,5,5,32.8,2.6,7.6,.342,0.2,1.4,.143,2.4,6.2,.387,.355,0.0,0.8,.000,1.0,3.0,4.0,0.8,0.0,0.4,0.6,3.2,5.4,4803
6153,1996-97,31,wsb,nba,pf,3,0,9.7,0.0,1.0,.000,0.0,0.3,.000,0.0,0.7,.000,.000,0.0,0.0,"",0.0,1.3,1.3,0.0,0.0,0.7,0.0,1.7,0.0,4803
6154,1998-99,33,phi,nba,pf,4,0,7.3,0.3,0.3,1.000,0.0,0.0,"",0.3,0.3,1.000,1.000,0.0,0.0,"",0.3,0.8,1.0,0.0,0.0,0.3,0.0,0.3,0.5,4803
6155,1987-88,22,chi,nba,pf,10,0,29.9,4.6,8.1,.568,0.0,0.1,.000,4.6,8.0,.575,.568,0.9,1.5,.600,2.5,4.5,7.0,1.6,1.4,0.2,0.7,3.5,10.1,4804
6156,1988-89,23,chi,nba,pf,17,17,36.8,4.2,8.2,.518,0.0,0.0,"",4.2,8.2,.518,.518,2.4,2.9,.800,3.1,6.7,9.8,2.1,0.6,0.9,1.8,4.0,10.8,4804
6157,1989-90,24,chi,nba,pf,16,16,38.5,5.1,9.9,.509,0.0,0.1,.000,5.1,9.8,.516,.509,2.1,3.3,.623,4.6,5.4,9.9,2.5,1.1,1.1,1.6,3.2,12.2,4804
6158,1990-91,25,chi,nba,pf,17,17,39.2,5.4,9.2,.583,0.0,0.0,"",5.4,9.2,.583,.583,2.6,3.5,.733,3.3,4.8,8.1,2.2,0.9,0.4,1.2,2.6,13.3,4804
6159,1991-92,26,chi,nba,pf,22,22,38.9,4.5,8.3,.541,0.0,0.1,.000,4.5,8.2,.547,.541,2.3,3.5,.671,3.5,5.4,8.8,3.0,1.1,1.8,1.0,3.1,11.3,4804
6160,1992-93,27,chi,nba,pf,19,19,34.3,4.4,8.0,.546,0.0,0.0,"",4.4,8.0,.546,.546,1.9,2.8,.685,3.2,5.0,8.2,2.3,1.2,1.2,0.9,3.2,10.7,4804
6161,1993-94,28,chi,nba,pf,10,10,39.3,6.5,12.0,.542,0.1,0.1,1.000,6.4,11.9,.538,.546,3.1,4.2,.738,3.0,4.4,7.4,2.6,1.0,1.8,1.0,2.3,16.2,4804
6162,1994-95,29,orl,nba,pf,21,21,41.4,5.8,10.7,.540,0.0,0.1,.000,5.8,10.6,.545,.540,2.1,2.8,.763,3.5,6.9,10.4,1.9,1.0,1.1,1.2,3.2,13.7,4804
6163,1995-96,30,orl,nba,pf,9,9,37.1,6.8,10.4,.649,0.0,0.0,"",6.8,10.4,.649,.649,1.4,1.7,.867,3.4,7.0,10.4,1.4,0.8,0.7,0.7,2.6,15.0,4804
6164,1998-99,33,orl,nba,pf,4,4,32.0,2.8,7.5,.367,0.0,0.0,"",2.8,7.5,.367,.367,1.3,2.0,.625,3.5,3.5,7.0,1.3,0.5,0.5,0.5,3.0,6.8,4804
6165,1999-00,34,sea,nba,pf,5,5,37.0,2.2,5.4,.407,0.0,0.0,"",2.2,5.4,.407,.407,0.4,0.8,.500,1.6,4.6,6.2,2.0,1.6,1.0,0.2,2.4,4.8,4804
6166,2000-01,35,lal,nba,pf,16,16,26.4,2.3,6.0,.385,0.0,0.0,"",2.3,6.0,.385,.385,1.4,1.9,.733,2.5,3.5,6.0,1.2,0.9,0.8,0.9,2.7,6.0,4804
6167,2001-02,36,orl,nba,c,4,4,31.8,2.0,5.5,.364,0.0,0.0,"",2.0,5.5,.364,.364,0.5,0.5,1.000,2.0,5.8,7.8,2.3,0.8,0.3,0.5,1.8,4.5,4804
6168,2016-17,22,okc,nba,pf,5,0,22.2,3.8,6.2,.613,0.4,1.2,.333,3.4,5.0,.680,.645,1.2,1.4,.857,1.4,2.4,3.8,0.8,0.2,0.4,0.6,1.4,9.2,4805
6169,2017-18,23,okc,nba,pf,6,0,22.2,3.0,5.8,.514,0.3,1.3,.250,2.7,4.5,.593,.543,0.8,1.8,.455,1.3,2.0,3.3,1.0,0.7,0.5,1.0,2.5,7.2,4805
6170,2018-19,24,okc,nba,pf,5,5,35.2,4.0,8.0,.500,1.8,4.0,.450,2.2,4.0,.550,.613,1.8,2.6,.692,1.2,4.4,5.6,0.8,0.6,2.0,0.8,2.6,11.6,4805
6171,2019-20,25,den,nba,pf,19,16,34.4,3.7,9.2,.406,1.6,5.0,.326,2.1,4.2,.500,.494,2.5,2.8,.889,0.4,2.9,3.3,1.3,0.6,0.8,1.3,3.1,11.6,4805
6172,2016-17,24,chi,nba,pg,5,2,10.4,1.2,4.6,.261,0.2,1.8,.111,1.0,2.8,.357,.283,0.6,0.6,1.000,0.0,0.8,0.8,1.0,0.4,0.0,1.4,0.6,3.2,4806
6173,2018-19,26,orl,nba,pg,3,0,4.7,0.7,3.3,.200,0.0,2.3,.000,0.7,1.0,.667,.200,0.3,0.3,1.000,0.0,1.3,1.3,1.0,0.0,0.0,0.3,0.3,1.7,4806
6174,1993-94,26,gsw,nba,pf,1,0,1.0,0.0,0.0,"",0.0,0.0,"",0.0,0.0,"","",0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807
